Invoice/Item Number,Date,Store Name,Zip Code,Vendor Name,Item Number,Bottles Sold,Sale,Volume Sold
INV-24977000204,02/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,MCCORMICK DISTILLING CO.,36908,18,201.78,8.32
INV-24976400069,02/03/2020,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,11786,12,94.2,2.37
INV-24993300112,02/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,64716,1,24.74,0.19
INV-24993300056,02/04/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,34456,12,225.0,2.37
INV-25111500010,02/10/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,HEAVEN HILL BRANDS,29568,6,94.44,2.77
INV-25371700200,02/21/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,JIM BEAM BRANDS,10632,4,59.84,0.79
INV-25435200155,02/25/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,SAZERAC COMPANY  INC,69609,1,7.5,0.01
INV-25158700026,02/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,17086,12,297.0,2.37
INV-25420700247,02/24/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,DIAGEO AMERICAS,34197,1,13.88,0.09
INV-25456300140,02/25/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,64870,,64.8,1.26
INV-25435100011,02/25/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,PROXIMO,58860,6,78.66,2.77
INV-25466100223,02/26/2020,HY-VEE #4 / WDM,50265,LUXCO INC,36308,30,322.8,13.86
INV-25172800170,02/12/2020,HY-VEE #4 / WDM,50265,E & J GALLO WINERY,39492,12,135.0,2.37
INV-25402500209,02/24/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,64572,6,83.28,0.59
INV-25158700138,02/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,disaronno international,64136,3,65.31,0.59
INV-25456400096,02/25/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,gemini spirits,80456,120,1206.0,23.77
INV-25175800128,02/12/2020,HY-VEE #7 / CEDAR RAPIDS,52411,proximo,89191,1,17.25,0.01
INV-25259600057,02/17/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,55506,2,16.44,0.39
INV-25175800118,02/12/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,86112,12,42.0,3.17
INV-25408100048,02/24/2020,HY-VEE #7 / CEDAR RAPIDS,52411,constellation brands inc,53216,2,19.24,0.39
INV-25358200081,02/20/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC NORTH AMERICA,35318,12,124.56,5.54
INV-25466100147,02/26/2020,HY-VEE #4 / WDM,50265,JIM BEAM BRANDS,10628,12,261.0,5.54
INV-25420100022,02/24/2020,HY-VEE FOOD STORE / CORALVILLE,52241,CEDAR RIDGE VINEYARDS LL,26710,6,175.5,1.18
INV-25202900059,02/13/2020,HY-VEE #3 / BDI / DES MOINES,50320,heaven hill brands,41279,12,81.0,2.37
INV-25494800110,02/27/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,69947,72,1710.72,19.02
INV-25230400098,02/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,75183,3,56.25,0.59
INV-25516700183,02/28/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,59037,4,22.2,1.05
INV-25516600001,02/28/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,11296,288,6736.32,57.06
INV-25175800103,02/12/2020,HY-VEE #7 / CEDAR RAPIDS,52411,sazerac company  inc,69637,12,198.0,3.17
INV-25230400009,02/14/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC NORTH AMERICA,35318,6,62.28,2.77
INV-25420700023,02/24/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PROXIMO,58875,,99.36,2.77
INV-25504000008,02/27/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,OLE SMOKY DISTILLERY LLC,87043,6,90.0,1.18
INV-25470000027,02/26/2020,HY-VEE FOOD STORE / CORALVILLE,52241,FIFTH GENERATION INC,38177,48,912.48,12.68
INV-25158700011,02/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,sazerac company  inc,12856,6,58.5,1.18
INV-25188900023,02/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,77847,12,148.56,2.37
INV-25516700213,02/28/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,27751,3,31.5,0.59
INV-25267200052,02/17/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,28279,12,189.0,2.37
INV-25258300131,02/17/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,87485,30,1327.5,5.94
INV-25326600129,02/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,WILLIAM GRANT & SONS INC,18661,6,225.54,1.18
INV-25345500058,02/20/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,64513,12,409.56,3.17
INV-25435200141,02/25/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,REMY COINTREAU USA INC,64776,4,119.96,0.79
INV-25494800016,02/27/2020,HY-VEE #3 / BDI / DES MOINES,50320,infinium spirits,27102,12,325.68,2.37
INV-25470000030,02/26/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC NORTH AMERICA,57157,6,58.5,2.77
INV-25268100081,02/17/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,BROWN FORMAN CORP.,86669,3,33.75,0.29
INV-25323800067,02/19/2020,HY-VEE #4 / WDM,50265,LUXCO INC,10933,12,81.0,2.37
INV-25310000019,02/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,phillips beverage,14501,4,50.04,0.79
INV-25516700145,02/28/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722a,WILLIAM GRANT & SONS INC,66550,2,28.96,0.39
INV-25310100010,02/18/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,5430,3,283.47,0.59
INV-25489700132,02/26/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,HEAVEN HILL BRANDS,43984,3,27.0,0.59
INV-25333100217,02/19/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,DIAGEO AMERICAS,5347,,153.9,1.58
INV-25288900003,02/18/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,DIAGEO AMERICAS,5921,6,674.94,1.18
INV-25268100073,02/17/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,PERNOD RICARD USA,43615,,33.72,0.59
INV-25516600019,02/28/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,DIAGEO AMERICAS,17088,18,742.5,8.32
INV-25015700004,02/04/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,diageo americas,11297,4,113.36,1.05
INV-24977000002,02/03/2020,HY-VEE #3 FOOD & DRUGSTORE / DAVENPORT,52807,BACARDI USA INC,43035,3,37.17,0.59
INV-25326600124,02/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PERNOD RICARD USA,15648,12,332.88,2.37
INV-25062400063,02/06/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,JIM BEAM BRANDS,82636,1,9.75,0.19
INV-25402500064,02/24/2020,HY-VEE #3 / BDI / DES MOINES,50320,mccormick distilling co.,36887,12,74.4,3.17
INV-25326600074,02/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,LAIRD & COMPANY,35918,12,129.6,5.54
INV-25028000002,02/05/2020,HY-VEE #7 / CEDAR RAPIDS,52411,jim beam brands,902552,12,94.56,2.37
INV-25323800062,02/19/2020,HY-VEE #4 / WDM,50265,DEHNER DISTILLERY,26571,6,135.0,1.18
INV-25048400009,02/06/2020,HY-VEE #3 / BDI / DES MOINES,50320,four roses distillery,18348,,727.8,5.94
INV-25408100057,02/24/2020,HY-VEE #7 / CEDAR RAPIDS,52411,luxco inc,68846,,69.24,1.18
INV-25075000034,02/07/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,11788,24,376.32,11.09
INV-25037000072,02/05/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,LUXCO INC,75087,12,90.0,3.17
INV-25026900187,02/05/2020,HY-VEE #4 / WDM,50265,DIAGEO AMERICAS,77842,4,49.52,0.79
INV-25371700058,02/21/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,12888,6,80.82,2.77
INV-25062400157,02/06/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC NORTH AMERICA,37938,2,21.34,0.92
INV-25323800074,02/19/2020,HY-VEE #4 / WDM,50265,PARK STREET IMPORTS,26707,6,239.94,1.18
INV-25326600161,02/19/2020,HY-VEE FOOD STORE / CORALVILLE,52241,PROXIMO,59154,6,90.36,2.77
INV-25333100032,02/19/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,JIM BEAM BRANDS,19061,12,97.2,0.15
INV-25075000148,02/07/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,LUXCO INC,78456,4,30.0,0.79
INV-25030800035,02/05/2020,HY-VEE FOOD STORE / CORALVILLE,52241,SAZERAC NORTH AMERICA,57125,6,58.5,2.77
INV-25408100022,02/24/2020,HY-VEE #7 / CEDAR RAPIDS,52411,pernod ricard usa,32235,12,116.88,2.37
INV-25358200159,02/20/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,DIAGEO AMERICAS,34449,1,18.75,0.19
INV-25402500164,02/24/2020,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,88556,12,189.0,2.37
INV-25345500041,02/20/2020,HY-VEE #3 / BDI / DES MOINES,50320,heaven hill brands,43027,12,134.88,3.17
INV-25062700012,02/06/2020,HY-VEE FOOD STORE #1 / MASON CITY,50401,SAZERAC COMPANY  INC,27101,2,114.0,0.39
INV-25075000093,02/07/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,SAZERAC COMPANY  INC,11346,3,23.55,0.59
INV-25466800090,02/26/2020,HY-VEE #7 / CEDAR RAPIDS,52411,diageo americas,77674,3,37.14,0.59
INV-25371700048,02/21/2020,HY-VEE WINE AND SPIRITS / BETTENDORF,52722,HEAVEN HILL BRANDS,10550,,121.56,2.37
INV-25466100200,02/26/2020,HY-VEE #4 / WDM,50265,CONSTELLATION BRANDS INC,33658,6,78.78,1.18
INV-25104000065,02/10/2020,HY-VEE #3 / BDI / DES MOINES,50320,"foundry distilling company, llc",36878,18,214.2,3.56
INV-25111100039,02/10/2020,HY-VEE FOOD STORE / CORALVILLE,52241,JIM BEAM BRANDS,86112,12,42.0,3.17
INV-25456300045,02/25/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,cedar ridge vineyards ll,27632,2,41.5,0.39
INV-25138800156,02/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,OLE SMOKY DISTILLERY LLC,86739,8,105.04,0.1
INV-25104000176,02/10/2020,HY-VEE #3 / BDI / DES MOINES,50320,pernod ricard usa,89221,6,175.32,1.18
INV-25188900051,02/12/2020,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,51503,HEAVEN HILL BRANDS,43028,6,103.98,2.77
INV-25104000034,02/10/2020,HY-VEE #3 / BDI / DES MOINES,50320,remy cointreau usa inc,28905,6,184.32,1.18
INV-25104000016,02/10/2020,HY-VEE #3 / BDI / DES MOINES,50320,diageo americas,17087,48,1475.52,12.68
INV-25202900087,02/13/2020,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,67557,12,151.08,3.17
INV-25158700046,02/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,laird & company,23626,4,21.0,0.79
INV-25111100090,02/10/2020,HY-VEE FOOD STORE / CORALVILLE,52241,HEAVEN HILL BRANDS,44258,12,135.0,2.37
INV-25138800036,02/11/2020,HY-VEE FOOD STORE #2 / STATE ANKENY,50023,JIM BEAM BRANDS,20248,6,94.5,2.77
INV-25104000140,02/10/2020,HY-VEE #3 / BDI / DES MOINES,50320,dunkel corporation / iowa distilling,77805,12,144.0,2.37
INV-25172800088,02/12/2020,HY-VEE #4 / WDM,50265,HEAVEN HILL BRANDS,43026,,108.0,2.37
INV-25104000180,02/10/2020,HY-VEE #3 / BDI / DES MOINES,50320,jim beam brands,89796,12,270.0,2.37
INV-25172800136,02/12/2020,HY-VEE #4 / WDM,50265,SAZERAC NORTH AMERICA,21598,6,76.5,2.77
INV-25158600003,02/11/2020,HY-VEE FOOD STORE / CEDAR FALLS,50613,brown forman corp.,26821,1,13.59,0.01
